2.0,25.0,67.0,45.0,33.925085,-83.34529,1.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0
2.0,45.0,68.0,20.0,35.742752,-81.71625,13.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0
2.0,35.0,69.0,1.0,33.195354,-117.28232,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
1.0,25.0,77.0,16.0,41.822681,-87.84753,18.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
1.0,50.0,71.0,47.0,20.771418,-156.45769,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,25.0,72.0,2.0,42.223482,-83.63316,5.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0
1.0,35.0,53.0,27.0,47.538887,-122.38803,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
1.0,50.0,291.0,1.0,32.961014,-117.12510,10.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
1.0,25.0,73.0,22.0,29.611545,-82.39410,4.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0
1.0,25.0,53.0,27.0,47.632870,-122.32253,7.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0
1.0,25.0,51.0,1.0,37.269343,-121.84939,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0
1.0,25.0,297.0,10.0,40.632120,-74.11551,5.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0
1.0,35.0,75.0,10.0,40.641436,-74.01574,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
1.0,35.0,76.0,16.0,41.973181,-87.66650,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0
2.0,25.0,77.0,16.0,41.822681,-87.84753,5.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0
1.0,45.0,78.0,26.0,35.228649,-97.45629,7.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0
1.0,25.0,89.0,28.0,44.635395,-123.08960,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
1.0,35.0,90.0,29.0,41.570916,-93.73568,11.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
1.0,18.0,298.0,27.0,48.747578,-122.48508,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
1.0,25.0,91.0,9.0,40.716332,-74.91405,10.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
2.0,1.0,53.0,27.0,47.671346,-122.34166,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
1.0,35.0,92.0,33.0,41.379340,-72.44578,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0
1.0,35.0,147.0,2.0,42.307288,-83.70443,20.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
1.0,18.0,94.0,30.0,39.961612,-75.19957,20.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
1.0,18.0,95.0,28.0,45.514241,-122.60089,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0
1.0,18.0,28.0,10.0,40.752159,-73.97231,16.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0
1.0,18.0,96.0,1.0,38.549256,-121.73655,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0
2.0,18.0,19.0,13.0,43.061546,-89.40024,4.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0
1.0,18.0,97.0,16.0,42.265643,-88.31664,11.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0
1.0,18.0,94.0,30.0,40.064257,-75.00155,9.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
1.0,18.0,98.0,10.0,42.911377,-76.87027,4.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0
1.0,25.0,99.0,36.0,41.098248,-85.12061,18.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0
1.0,25.0,100.0,1.0,33.871214,-118.37177,13.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0
1.0,50.0,101.0,1.0,34.112958,-118.15577,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0
1.0,35.0,102.0,24.0,38.931930,-76.72457,11.0,3.0,2.0,2.0,3.0,4.0,2.0,1.0
1.0,1.0,103.0,1.0,34.276154,-118.54581,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0
2.0,25.0,104.0,1.0,34.050764,-117.25327,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0
2.0,25.0,96.0,1.0,38.619545,-121.96153,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0
1.0,35.0,105.0,28.0,45.517695,-122.85826,13.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
1.0,50.0,106.0,11.0,41.667361,-83.71609,5.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0
1.0,35.0,107.0,19.0,37.115698,-76.51830,7.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
1.0,25.0,51.0,1.0,37.295092,-121.89649,19.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0
1.0,25.0,108.0,19.0,38.846212,-77.32787,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
1.0,18.0,298.0,27.0,48.747578,-122.48508,4.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0
1.0,25.0,109.0,20.0,35.321279,-80.74050,7.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0
1.0,25.0,19.0,13.0,43.036696,-89.44499,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0
1.0,25.0,110.0,30.0,40.601996,-75.52104,4.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0
1.0,25.0,89.0,10.0,42.678112,-73.82983,18.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0
1.0,45.0,111.0,35.0,35.167987,-85.21158,11.0,1.0,2.0,2.0,4.0,3.0,3.0,2.0
1.0,35.0,53.0,27.0,47.716648,-122.30308,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
1.0,25.0,291.0,1.0,32.791246,-117.24343,11.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
1.0,25.0,299.0,17.0,42.089104,-71.40690,16.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
2.0,25.0,17.0,10.0,40.878522,-73.82541,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
1.0,25.0,95.0,28.0,45.589689,-122.73875,16.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,25.0,112.0,48.0,39.246179,-94.41763,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
1.0,45.0,113.0,27.0,47.752870,-122.24736,11.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
1.0,18.0,273.0,16.0,42.037108,-88.10719,16.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
1.0,25.0,115.0,33.0,41.219530,-73.05540,7.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0
1.0,25.0,116.0,10.0,43.326840,-78.83068,11.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0
2.0,25.0,117.0,1.0,37.380207,-122.08787,6.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0
2.0,18.0,118.0,1.0,34.087108,-117.96966,4.0,3.0,1.0,2.0,3.0,5.0,2.0,4.0
1.0,25.0,119.0,10.0,42.820909,-73.92002,21.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0
2.0,25.0,120.0,43.0,39.758563,-75.56413,11.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0
1.0,25.0,120.0,43.0,39.738563,-75.54833,7.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0
1.0,18.0,121.0,33.0,41.163445,-73.26290,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
1.0,18.0,122.0,10.0,40.946805,-73.78797,7.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0
1.0,18.0,53.0,27.0,47.611570,-122.30406,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0
1.0,18.0,72.0,2.0,42.223482,-83.63316,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0
1.0,18.0,123.0,17.0,42.449978,-72.56302,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
1.0,18.0,124.0,1.0,37.499175,-122.26655,16.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0
1.0,25.0,125.0,24.0,38.997511,-76.49803,13.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
1.0,18.0,254.0,34.0,40.586282,-105.10494,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
1.0,35.0,127.0,30.0,40.343261,-76.78080,9.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0
1.0,35.0,128.0,1.0,34.061611,-118.23944,9.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
1.0,25.0,129.0,1.0,38.393314,-122.83666,1.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0
1.0,18.0,10.0,21.0,33.998454,-81.03519,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0
1.0,18.0,3.0,1.0,37.782029,-122.46158,4.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0
1.0,18.0,130.0,33.0,41.317197,-72.92798,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
1.0,25.0,3.0,1.0,37.792678,-122.40793,7.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0
1.0,50.0,25.0,34.0,39.734387,-104.91678,21.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
1.0,25.0,131.0,1.0,33.639994,-117.60351,13.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0
1.0,1.0,132.0,10.0,40.779911,-73.47948,5.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
1.0,18.0,133.0,10.0,42.614979,-73.84086,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,25.0,134.0,16.0,42.056391,-87.69684,5.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0
1.0,25.0,67.0,11.0,39.322847,-82.09728,17.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,45.0,135.0,23.0,30.712538,-94.89915,11.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
2.0,25.0,6.0,45.0,33.771755,-84.38065,3.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0
1.0,35.0,136.0,29.0,41.678220,-93.79350,11.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0
1.0,25.0,137.0,1.0,33.666269,-117.96930,5.0,3.0,1.0,1.0,2.0,3.0,4.0,4.0
2.0,18.0,109.0,20.0,35.113906,-80.76130,5.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0
1.0,25.0,118.0,32.0,43.304163,-70.99816,5.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0
1.0,25.0,129.0,30.0,40.992023,-80.32747,5.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0
1.0,25.0,130.0,11.0,41.688162,-81.33378,13.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0
1.0,25.0,131.0,33.0,41.390194,-73.45441,5.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0
1.0,18.0,128.0,1.0,34.098859,-118.32745,9.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0
1.0,25.0,3.0,1.0,37.784827,-122.72780,10.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0
1.0,25.0,95.0,28.0,45.544240,-122.64353,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
1.0,25.0,132.0,1.0,38.438161,-122.67419,7.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0
1.0,18.0,53.0,27.0,47.543348,-122.27496,22.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0
1.0,25.0,133.0,1.0,37.806427,-122.28898,17.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0
1.0,18.0,134.0,1.0,37.856683,-122.02488,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
1.0,25.0,135.0,30.0,40.329619,-80.07364,16.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
1.0,25.0,136.0,1.0,37.488580,-120.85196,9.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0
1.0,35.0,137.0,1.0,38.616891,-121.49623,13.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0
1.0,25.0,53.0,27.0,47.574870,-122.39392,13.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0
1.0,35.0,95.0,28.0,45.513790,-122.64580,6.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0
1.0,25.0,138.0,26.0,35.681402,-97.53310,5.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
2.0,50.0,6.0,45.0,33.768205,-84.33786,20.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0
1.0,18.0,139.0,49.0,18.412462,-66.16033,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
1.0,18.0,140.0,23.0,32.767329,-96.60759,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
1.0,25.0,41.0,23.0,32.836094,-96.79524,9.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
1.0,25.0,143.0,25.0,29.927305,-90.10197,4.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0
1.0,18.0,144.0,1.0,37.868575,-122.25855,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
1.0,35.0,145.0,19.0,38.896361,-77.29102,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0
1.0,25.0,146.0,24.0,39.117550,-77.23548,19.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0
1.0,18.0,143.0,25.0,29.952305,-90.12347,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
1.0,25.0,7.0,19.0,38.806163,-77.05139,11.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0
2.0,25.0,147.0,2.0,42.280887,-83.79147,13.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
1.0,35.0,19.0,13.0,43.074296,-89.40774,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0
1.0,25.0,90.0,29.0,41.570916,-93.73568,9.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
1.0,25.0,66.0,9.0,40.516104,-74.39754,6.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0
1.0,18.0,300.0,13.0,42.818747,-88.73279,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
1.0,25.0,301.0,50.0,46.696501,-111.96895,17.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0
1.0,18.0,302.0,1.0,34.278812,-119.16784,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
1.0,56.0,303.0,1.0,38.099119,-122.21035,10.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0
1.0,35.0,29.0,17.0,42.334990,-71.04562,11.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0
1.0,35.0,304.0,1.0,34.134057,-118.02662,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
1.0,45.0,250.0,1.0,34.433687,-119.63184,9.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
1.0,18.0,305.0,34.0,39.960000,-105.02000,16.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0
2.0,45.0,306.0,17.0,42.348418,-71.15349,20.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0
1.0,18.0,191.0,45.0,34.194029,-84.43884,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
1.0,25.0,103.0,1.0,34.235055,-118.51766,4.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0
2.0,25.0,149.0,1.0,37.449888,-122.12749,11.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0
1.0,25.0,307.0,1.0,37.657780,-121.73011,18.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0
1.0,35.0,307.0,1.0,37.657780,-121.73011,7.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0
1.0,18.0,308.0,1.0,34.186755,-118.30153,4.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0
2.0,25.0,309.0,30.0,40.215939,-76.99827,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0
2.0,25.0,291.0,1.0,32.762350,-117.12246,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0
1.0,35.0,310.0,10.0,42.646978,-73.87151,7.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
1.0,35.0,115.0,33.0,41.219530,-73.05540,11.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
1.0,18.0,291.0,1.0,32.946776,-117.21918,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0
1.0,35.0,311.0,7.0,31.377370,-110.92640,5.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0
1.0,18.0,312.0,34.0,39.085981,-108.44444,4.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0
1.0,18.0,294.0,17.0,42.369562,-72.63599,4.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0
1.0,25.0,313.0,11.0,39.404856,-84.52271,11.0,2.0,1.0,3.0,4.0,2.0,3.0,1.0
1.0,25.0,314.0,16.0,41.869779,-88.06285,11.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
1.0,18.0,315.0,8.0,44.156440,-93.99388,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
1.0,56.0,316.0,32.0,43.060424,-71.95068,23.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0
1.0,25.0,317.0,23.0,30.062436,-95.16945,4.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0
